date,Baie au Saumon,Baie de Gaspe,Baie de plaisance,Baie des Belles Amours,Bassin du Havre Aubert,Cascapedia,Grande Riviere,Grande-Entree,Ile Bonaventure,La jetee de Cap-aux-Meules,Lagune de Havre-aux-Maisons,Marina de Cap-aux-Meules,Marina de Chandler,Marina de Gaspe,Marina de Havre Aubert,Marina de Havre St-Pierre,Marina de Rimouski,Marina de Sainte-Anne-des-Monts,Marina de Sept-iles,Marina de Tadoussac,Marina de l Anse-a-Beaufils,Marina du Havre-aux-Maisons,Mine Seleine,Mont-Louis,Newport,Port de Gros Cacouna,Port-Cartier Quai de Arcelor Mital,Quai CTMA Chandler,Quai Ivan Quinn,Quai commercial de Baie-Comeau,Quai commercial de Cap-aux-Meules,Quai de Mingan,Quai de Pointe-Basse,Quai de Sainte-Therese,Quai de la Relance,Quai des Pilotes des Escoumins,Quai des pecheurs de Cap-aux-Meules,Riviere au Renard,Site aquicole de Grande Entree,Site aquicole de Paspebiac,Site aquicole de Sept-Iles,St-Simeon,Tourelle,Tracadigache
2019-06-21,,,,6.037,16.2,,11.281,11.625,,12.938,14.942,13.392,,15.324,15.942,7.506,8.77,,13.856,8.252,,14.326,15.996,9.189,11.493,7.933,10.298,,12.738,9.124,,,12.752,,,8.465,13.714,10.821,13.006,13.761,,,9.278,
2019-06-22,,,,7.984,14.262,,11.675,11.032,,11.859,14.337,12.12,,14.98,12.977,7.443,9.304,,9.46,8.694,,12.616,12.497,9.5,11.364,8.442,9.765,,11.722,11.133,,,11.438,,,9.253,12.285,10.749,12.399,14.172,,,10.175,
2019-06-23,,,,6.824,13.765,,11.754,11.155,,11.657,13.24,11.981,,12.275,12.688,7.335,10.537,,8.301,9.592,,12.624,12.226,9.958,10.707,9.248,8.486,,11.216,10.145,,,11.931,,,10.572,11.87,10.987,12.126,13.631,,,11.129,
2019-06-24,,,,6.009,13.976,,10.687,11.446,,11.726,13.159,11.887,,9.971,12.967,6.451,10.668,,6.297,10.607,,12.568,12.174,10.989,10.281,9.812,8.326,,11.512,8.415,,,12.074,,,11.281,11.886,11.089,11.92,13.116,,,11.124,
2019-06-25,,,,5.752,14.445,,10.844,12.306,,12.674,13.906,12.434,,10.529,14.036,6.707,11.666,,9.834,11.083,,13.892,13.152,10.666,11.856,11.287,9.021,,11.766,10.273,,,11.832,,,11.517,12.453,11.365,12.19,13.319,,,11.811,
2019-06-26,,,,5.946,14.936,,11.964,12.81,,13.591,14.077,13.394,,11.334,15.731,7.906,12.098,,10.924,11.54,,15.013,15.364,9.597,12.118,12.632,9.27,,12.781,12.661,,,12.546,,,13.257,13.331,10.906,12.994,13.244,,,10.199,
2019-06-27,,,,5.612,15.2,,12.48,12.926,,13.747,14.438,13.864,,12.197,15.965,9.416,12.107,,10.849,11.687,,15.025,15.882,10.779,12.381,13.146,9.897,,13.303,12.749,,,13.061,,,14.225,13.82,11.562,13.426,13.112,,,11.009,
2019-06-28,,,,5.594,14.998,,13.009,12.303,,12.912,14.467,13.271,,13.366,14.616,10.456,12.61,,10.924,12.205,,14.516,15.246,11.012,13.119,12.949,9.336,,12.449,12.485,,,12.488,,,14.688,13.339,11.903,13.344,14.161,,,10.472,
2019-06-29,,,,5.325,15.133,,13.74,12.259,,13.477,14.954,13.556,,14.402,13.614,11.009,13.534,,12.057,12.178,,15.084,15.441,11.539,14.481,10.811,9.527,,12.561,13.134,,,12.864,,,13.631,13.449,11.166,13.375,14.922,,,10.629,
2019-06-30,,,,5.837,15.364,,14.256,12.338,,13.93,14.963,13.987,,14.086,14.73,11.6,13.136,,13.897,11.683,,15.333,15.734,8.609,14.928,9.247,11.084,,13.343,13.447,,,12.856,,,13.642,13.975,11.628,13.569,15.652,,,9.832,
2019-07-01,,,,8.784,14.737,,13.71,12.016,,13.209,14.542,13.585,,15.189,14.034,12.1,12.446,,15.148,12.002,,14.215,13.729,9.748,15.768,8.957,11.803,,13.026,13.564,,,13.075,,,13.561,13.662,12.343,13.264,16.102,,,9.761,
2019-07-02,,,,8.67,14.315,,13.22,11.993,,13.215,14.618,13.224,,16.072,13.229,12.601,12.093,,12.416,10.559,,13.789,12.819,9.148,16.166,9.406,12.654,,12.978,13.097,,,13.092,,,13.826,13.296,13.206,13.0,16.305,,,9.25,
2019-07-03,,,,8.255,14.248,,13.501,12.044,,13.52,14.493,13.42,,16.293,13.406,12.474,10.857,,13.326,10.313,,13.877,12.387,10.627,15.508,9.298,13.037,,12.897,12.288,,,13.109,,,12.989,13.381,13.644,13.059,15.997,,,11.713,
2019-07-04,,,,7.653,15.14,,14.27,12.8,,14.056,15.018,14.031,,17.452,15.3,10.943,10.728,,14.393,9.307,,14.863,14.179,13.464,14.721,9.804,12.202,,12.878,12.219,,,13.555,,,10.448,13.985,13.349,13.176,15.472,,,13.646,
2019-07-05,,,,7.367,15.504,,13.817,13.129,,15.908,15.26,15.106,,18.789,17.462,11.265,11.766,,14.752,8.312,,16.175,16.753,14.813,16.047,9.942,13.369,,14.687,9.429,,,14.45,,,8.002,14.951,15.279,13.538,16.572,,,15.591,
2019-07-06,,,,7.221,17.491,,13.852,13.452,,15.539,15.947,15.927,,18.443,18.356,13.018,13.305,,15.721,7.426,,16.588,17.551,15.693,15.218,10.477,13.058,,14.304,8.036,,,15.118,,,5.287,15.801,14.903,14.089,16.41,,,15.571,
2019-07-07,,,,7.58,18.35,,13.369,14.352,,12.294,16.013,13.869,,16.703,16.946,11.453,13.719,,10.85,8.061,,16.02,14.658,14.852,12.698,10.475,9.538,,11.162,6.168,,,14.754,,,6.054,12.987,13.388,15.291,11.65,,,13.95,
2019-07-08,,,,7.386,18.609,,13.959,14.272,,13.265,16.911,13.283,,13.403,17.987,9.712,12.76,,10.038,8.056,,15.575,15.532,12.644,13.746,10.472,10.972,,12.204,5.305,,,14.015,,,5.617,13.231,13.808,15.413,9.716,,,12.967,
2019-07-09,,,,6.732,18.675,,13.858,14.24,,12.353,16.33,13.654,,13.764,17.927,7.182,11.666,,7.618,8.302,,15.426,15.269,12.991,13.659,10.55,8.844,,11.684,6.279,,,14.654,,,5.927,13.415,14.305,15.447,11.679,,,14.03,
2019-07-10,,,,6.353,18.734,,14.095,14.336,,12.341,17.328,12.847,,14.445,17.571,6.273,11.108,,7.617,9.071,,15.941,15.438,14.12,14.085,10.754,9.71,,11.648,7.236,,,13.05,,,7.853,12.835,14.772,15.676,13.984,,,13.809,
2019-07-11,,,,5.013,18.634,,14.378,14.585,,14.034,18.034,13.775,,15.261,18.225,6.559,11.513,,9.487,7.975,,16.693,15.723,14.392,15.201,10.522,11.482,,13.173,9.463,,,12.996,,,9.7,13.572,14.624,15.65,13.605,,,13.637,
2019-07-12,,14.402,,4.848,18.194,,14.317,14.23,,15.044,16.998,15.122,,14.919,18.546,7.136,11.22,,10.323,7.436,,16.14,16.644,9.313,15.365,9.912,12.861,,14.521,11.293,,,13.892,,,10.431,15.012,12.842,15.992,14.181,,,9.521,
2019-07-13,,14.582,,6.646,17.871,,13.972,13.831,,15.402,16.857,15.469,,15.4,18.171,8.563,11.787,,10.179,8.868,,16.242,16.64,11.024,14.281,10.362,10.463,,15.181,11.354,,,14.298,,,10.976,15.434,13.106,15.612,15.727,,,10.334,
2019-07-14,,15.007,,6.761,18.049,,14.101,14.173,,16.35,16.928,16.325,,15.981,18.505,8.794,12.142,,10.898,9.316,,16.467,16.705,10.301,14.264,11.008,10.103,,15.731,12.053,,,14.994,,,11.762,16.24,14.136,15.109,16.697,,,9.299,
2019-07-15,,14.67,,7.295,18.167,,14.475,14.314,,15.483,17.078,16.268,,16.423,15.988,10.173,12.384,,11.854,10.592,,16.677,16.289,10.471,14.664,10.981,11.324,,14.993,12.982,,,15.355,,,10.244,15.993,14.206,15.349,14.524,,,8.47,
2019-07-16,,15.655,,8.473,18.774,,14.946,14.858,,15.547,17.654,15.378,,16.761,15.881,10.998,13.11,,13.183,10.319,,16.348,15.409,10.022,15.148,10.953,13.198,,14.504,11.902,,,14.705,,,8.825,15.051,14.77,15.638,13.851,,,9.801,
2019-07-17,,15.907,,8.278,19.118,,15.485,15.259,,16.83,17.141,17.096,,16.896,18.631,11.496,13.893,,14.038,8.056,,18.072,18.354,11.659,16.351,11.257,12.457,,16.072,9.613,,,16.225,,,5.762,16.853,14.987,16.143,14.167,,,12.094,
2019-07-18,,15.438,,7.725,19.707,,14.939,16.134,,14.72,17.787,15.697,,17.22,17.886,11.077,14.548,,12.85,9.153,,18.28,16.919,12.335,14.015,11.015,12.822,,13.736,7.678,,,15.808,,,6.292,15.149,13.136,16.712,13.83,,,12.475,
2019-07-19,,15.822,,5.965,19.83,,15.654,15.532,,15.314,18.605,15.529,,16.635,18.989,9.308,13.666,,12.632,7.922,,17.125,18.441,12.43,15.777,10.596,13.38,,14.476,7.408,,,15.864,,,6.149,15.294,13.069,17.231,14.056,,,12.763,
2019-07-20,,16.484,,7.327,19.789,,15.633,16.046,,16.279,19.073,16.317,,17.327,19.469,8.79,12.731,,13.051,7.584,,18.28,18.588,13.05,16.026,10.87,12.841,,15.062,7.716,,,16.552,,,6.344,16.074,13.865,17.009,15.962,,,12.393,
2019-07-21,,16.414,,8.669,19.702,,15.903,16.159,,17.196,19.585,17.432,,18.147,19.981,10.116,12.124,,13.696,7.607,,19.336,19.575,13.388,16.573,10.79,10.213,,16.262,7.82,,,17.043,,,7.073,17.163,14.143,16.349,16.014,,,13.161,
2019-07-22,,15.963,,8.277,21.072,,15.392,17.089,,16.729,20.422,17.134,,18.751,20.026,10.987,12.1,,12.127,8.997,,19.208,17.021,13.811,15.628,10.794,9.81,,15.339,7.288,,,17.009,,,6.673,16.884,14.405,17.514,15.067,,,13.654,
2019-07-23,,16.952,,7.933,20.35,,15.583,16.704,,17.124,19.356,17.205,,19.026,20.315,10.25,11.677,,12.617,8.84,,18.562,18.891,13.242,15.239,11.012,9.361,,16.509,7.797,,,16.372,,,5.344,17.129,14.848,17.831,14.945,,,13.954,
2019-07-24,,17.489,,7.479,20.667,,16.09,17.37,,17.826,19.985,17.521,,18.353,20.645,11.551,12.829,,14.257,9.843,,19.446,20.097,13.873,17.212,11.791,11.869,,16.877,7.8,,,17.139,,,5.514,17.371,13.81,17.89,16.476,,,15.249,
2019-07-25,,17.513,,7.049,21.274,,17.209,18.298,,17.977,20.818,18.03,,18.55,20.858,12.289,13.239,,14.565,10.743,,20.46,19.487,14.215,17.504,12.528,9.862,,17.272,7.99,,,17.68,,,5.913,18.012,13.892,18.314,16.491,,,15.282,
2019-07-26,,17.453,,6.981,21.96,,18.092,18.901,,18.807,21.695,18.835,,18.556,21.574,12.399,14.188,,15.368,10.352,,21.169,19.372,15.139,18.188,13.647,11.409,,17.958,8.829,,,18.165,,,6.188,18.538,15.248,19.384,16.33,,,15.118,
2019-07-27,,17.725,,6.97,22.511,,17.947,19.093,,18.49,21.406,19.306,,19.217,23.007,12.532,15.741,,15.909,10.827,,21.693,21.425,15.151,19.174,14.834,13.889,,17.726,10.309,,,19.503,,,5.289,19.137,15.623,19.78,17.211,,,15.413,
2019-07-28,,18.096,,6.395,22.958,,18.553,19.359,,17.679,21.407,19.29,,19.304,23.883,12.505,16.485,,15.544,9.673,,20.652,22.546,16.255,18.819,14.816,12.593,,16.881,10.462,,,19.721,,,4.758,18.964,17.17,20.355,18.221,,,16.441,
2019-07-29,,18.065,,5.882,22.517,,17.121,19.065,,16.766,21.241,18.602,,20.366,22.826,12.482,16.265,,16.67,9.568,,20.04,22.195,16.166,16.136,12.727,13.234,,16.102,9.965,,,18.182,,,5.329,18.084,18.087,20.356,17.079,,,16.028,
2019-07-30,,18.674,,5.831,23.153,,14.921,19.345,,16.365,21.554,17.352,,20.233,22.441,11.198,17.062,,16.407,7.83,,19.52,22.062,16.29,15.326,11.048,12.088,,14.886,10.294,,,16.555,,,5.102,16.65,18.24,20.561,16.731,,,15.823,
2019-07-31,,19.399,,7.018,23.496,,15.444,19.642,,17.042,20.674,17.413,,21.297,23.091,11.853,16.853,,14.976,6.204,,20.092,23.649,15.868,16.857,10.071,15.553,,16.24,10.291,,,17.855,,,5.723,17.081,18.529,21.522,16.386,,,16.035,
2019-08-01,,19.468,,8.07,23.887,,15.944,20.084,,17.474,21.937,17.851,,21.37,21.836,13.245,16.004,,16.201,6.502,,19.847,22.276,16.312,15.844,9.415,13.851,,16.537,8.795,,,17.887,,,6.795,17.826,18.174,21.489,13.607,,,17.111,
2019-08-02,,19.585,,7.171,23.522,,16.976,19.999,,17.997,21.389,18.054,,20.323,21.911,12.284,13.173,,15.207,6.054,,19.618,20.953,16.049,16.342,9.218,11.88,,17.139,6.131,,,18.264,,,6.202,17.749,17.622,20.908,11.993,,,16.344,
2019-08-03,,19.604,,7.411,23.637,,17.488,20.323,,18.585,20.683,18.608,,19.885,22.385,10.652,10.871,,14.029,5.679,,20.377,22.212,15.588,16.858,8.902,13.846,,17.614,5.614,,,18.612,,,6.31,18.464,17.459,20.875,12.729,,,16.306,
2019-08-04,,18.545,,8.801,23.033,,17.794,20.8,,18.934,20.471,19.064,,19.284,22.526,10.237,10.564,,13.324,5.734,,20.703,22.281,15.92,17.744,8.999,12.98,,18.36,5.286,,,19.672,,,5.404,18.91,17.222,20.55,13.626,,,14.817,
2019-08-05,,17.348,,9.781,22.737,,16.634,20.089,,17.192,20.201,18.373,,18.667,20.925,9.712,10.991,,10.737,6.14,,19.775,21.13,15.283,16.673,9.413,13.469,,16.407,5.254,,,18.616,,,5.755,18.077,17.095,20.681,13.482,,,13.537,
2019-08-06,,17.181,,10.048,22.677,,16.544,19.333,,17.226,20.521,16.896,,18.269,21.148,9.471,10.282,,11.215,5.651,,18.886,21.763,13.661,17.005,9.591,13.034,,16.381,5.275,,,18.061,,,5.47,16.578,17.34,20.489,15.417,,,12.377,
2019-08-07,,17.53,,10.185,22.772,,17.315,19.813,,19.111,20.544,18.61,,18.868,22.457,10.826,10.325,,13.843,5.588,,20.385,22.646,13.062,17.884,10.145,14.112,,18.217,6.517,,,19.175,,,7.275,18.337,17.234,20.666,17.597,,,13.058,
2019-08-08,,17.974,,10.323,22.536,,17.594,20.167,,19.423,20.674,19.622,,18.741,22.617,12.538,9.322,,14.601,6.133,,20.958,22.959,13.032,18.045,10.247,14.443,,19.061,10.014,,,19.757,,,9.48,19.623,16.456,20.869,17.454,,,12.937,
2019-08-09,,18.115,,10.076,21.947,,17.707,20.255,,19.403,21.16,19.556,,19.009,21.855,14.675,9.759,,14.622,7.374,,20.891,21.625,11.347,18.261,10.617,14.946,,19.006,11.567,,,19.578,,,8.355,19.554,16.39,21.148,17.826,,,10.909,
2019-08-10,,18.171,,11.717,22.592,,17.797,20.637,,19.762,21.703,19.867,,19.333,21.477,16.007,10.943,,15.05,8.653,,21.342,22.614,12.65,18.275,11.33,15.093,,19.022,11.453,,,19.723,,,7.397,19.717,16.509,21.467,18.155,,,13.455,
2019-08-11,,18.228,,10.744,22.178,,18.378,20.427,,19.664,21.42,19.817,,19.481,21.087,16.448,11.732,,16.483,8.607,,20.65,21.777,14.072,18.078,12.024,14.967,,19.398,9.057,,,19.96,,,5.753,19.8,16.744,20.721,15.233,,,13.649,
2019-08-12,,18.614,,10.032,21.466,,17.938,20.149,,18.638,20.973,19.568,,19.078,20.897,16.425,12.169,,15.833,9.525,,20.131,20.701,13.825,15.864,11.699,11.97,,18.172,5.924,,,19.993,,,5.827,19.436,16.675,20.556,11.622,,,12.1,
2019-08-13,,18.566,,10.101,21.382,,17.099,19.751,,17.353,20.719,18.938,,18.909,21.072,14.472,12.756,,14.256,7.546,,18.926,20.866,12.134,16.063,10.985,12.966,,16.927,5.664,,,19.879,,,5.223,18.286,15.816,20.324,10.173,,,12.546,
2019-08-14,,18.449,,10.553,21.471,,16.772,19.254,,17.68,20.187,17.551,,18.906,20.645,10.55,14.267,,14.143,7.979,,19.133,20.673,12.675,17.0,10.0,13.561,,16.778,6.053,,,18.335,,,5.64,17.284,15.543,20.117,13.623,,,13.643,
2019-08-15,,18.399,,10.401,21.602,,16.86,19.891,,19.518,21.169,19.052,,18.925,21.457,8.597,13.982,,14.993,7.178,,19.778,21.333,13.511,17.623,9.555,14.38,,18.84,5.679,,,19.457,,,6.0,18.574,15.61,19.911,15.837,,,14.335,
2019-08-16,,18.641,,10.999,22.093,,16.886,20.371,,20.508,21.552,20.192,,19.018,22.237,8.067,12.898,,13.806,6.434,,20.985,21.509,13.946,17.102,9.374,15.264,,19.974,6.277,,,20.205,,,6.532,20.02,15.933,20.699,16.129,,,14.198,
2019-08-17,,18.852,,11.415,22.035,,17.377,20.75,,20.935,20.931,20.945,,19.323,22.757,8.003,11.488,,14.654,5.519,,21.527,21.938,14.452,17.331,9.172,14.702,,20.247,7.131,,,20.76,,,7.233,20.861,16.655,20.926,17.852,,,13.616,
2019-08-18,,19.093,,10.448,21.527,,17.385,20.523,,20.113,20.767,20.492,,19.694,21.535,8.431,11.104,,15.391,5.184,,21.034,21.596,14.61,17.831,8.973,15.283,,19.786,7.892,,,20.474,,,7.431,20.416,16.577,20.597,17.854,,,12.951,
2019-08-19,,18.718,,10.475,21.612,,17.224,20.118,,19.781,21.365,19.792,,20.003,21.697,8.452,10.36,,15.96,5.778,,21.011,21.506,13.433,18.016,9.046,16.025,,19.281,8.639,,,19.86,,,7.674,19.751,16.393,20.577,17.668,,,12.753,
2019-08-20,,18.971,,10.443,22.173,,17.311,20.955,,20.18,21.501,20.627,,20.582,21.901,9.359,11.1,,16.846,6.764,,21.716,21.651,14.072,17.706,9.355,15.11,,19.559,7.775,,,20.752,,,7.545,20.428,16.38,20.881,16.51,,,11.381,
2019-08-21,,17.784,,10.509,22.381,,15.373,20.744,,19.759,21.722,20.275,,19.995,22.04,8.701,10.252,,16.456,7.798,,21.448,22.183,11.899,15.687,10.102,14.137,,19.236,7.67,,,20.601,,,4.256,20.013,16.886,21.12,16.239,,,12.089,
2019-08-22,,18.593,,12.59,22.246,,15.754,20.679,,19.769,21.618,20.054,,20.222,21.82,9.479,10.531,,15.814,7.972,,21.087,22.109,12.842,16.134,10.605,14.744,,19.42,7.812,,,20.391,,,4.392,19.991,17.172,21.225,18.016,,,13.161,
2019-08-23,,19.212,,12.735,22.14,,16.776,20.938,,19.939,21.618,20.131,,19.901,21.476,12.453,11.51,,15.786,9.139,,21.263,21.658,12.713,16.914,11.223,14.121,,19.459,8.059,,,20.348,,,3.791,20.021,16.948,21.495,16.999,,,13.199,
2019-08-24,,18.316,,13.624,21.415,,16.75,20.286,,19.391,20.564,19.375,,19.347,20.082,10.311,11.952,,15.053,10.805,,20.049,20.92,13.078,15.111,11.795,14.334,,18.981,8.4,,,19.549,,,4.917,19.541,16.534,21.245,15.714,,,12.584,
2019-08-25,,17.69,,13.852,20.198,,16.527,19.525,,19.409,20.63,19.099,,19.156,18.95,10.172,12.593,,15.942,9.116,,19.279,20.302,12.746,16.772,12.024,14.062,,19.092,8.77,,,19.288,,,5.796,19.207,16.27,20.567,17.071,,,11.283,
2019-08-26,,17.69,,13.742,20.224,,15.723,19.731,,19.692,20.695,19.43,,18.365,19.389,9.682,12.57,,15.976,8.868,,19.747,20.15,13.333,16.682,12.134,13.556,,19.447,10.693,,,19.734,,,6.549,19.461,15.931,20.16,17.434,,,11.938,
2019-08-27,,16.284,,14.037,19.54,,15.902,19.226,,19.471,19.834,19.202,,17.842,18.601,8.433,13.341,,16.595,8.116,,19.091,19.686,13.553,16.368,11.676,14.494,,19.101,10.937,,,19.18,,,7.033,19.173,15.781,20.129,17.305,,,12.349,
2019-08-28,,15.995,,14.66,19.098,,16.111,18.751,,19.401,19.261,19.105,,17.275,18.502,7.928,14.155,,14.766,6.615,,19.133,19.671,13.902,16.396,10.139,14.281,,19.126,11.45,,,19.057,,,6.397,19.221,16.162,19.951,17.191,,,12.836,
2019-08-29,,16.794,,14.884,19.711,,16.744,18.861,,19.638,19.824,19.381,,16.932,19.714,8.333,14.413,,13.843,5.755,,19.765,20.215,12.755,16.894,9.281,15.735,,19.212,12.432,,,19.462,,,7.439,19.45,16.081,19.927,17.727,,,12.093,
2019-08-30,,17.201,,14.9,19.959,,17.176,19.558,,19.83,19.85,19.686,,17.525,20.03,9.803,13.388,,14.632,5.597,,19.978,19.879,12.556,17.413,8.718,13.504,,19.562,10.327,,,19.689,,,7.61,19.636,14.865,19.572,17.601,,,13.121,
2019-08-31,,17.078,,15.117,20.079,,16.661,19.578,,19.737,19.782,19.72,,17.522,20.172,10.876,12.226,,15.488,5.667,,19.957,19.891,13.079,16.046,8.569,13.437,,19.373,9.016,,,19.653,,,5.793,19.633,14.737,19.644,14.007,,,13.231,
2019-09-01,,16.522,,14.216,19.709,,13.914,18.238,,19.248,19.313,19.191,,17.145,19.293,9.961,10.581,,12.831,6.001,,19.111,19.392,12.186,14.688,8.553,11.746,,19.001,7.009,,,19.302,,,5.351,19.221,14.543,19.084,11.622,,,12.013,
2019-09-02,,16.017,,12.595,18.987,,14.284,17.351,,18.804,19.065,18.621,,15.884,18.712,8.198,8.485,,11.299,4.544,,18.385,18.635,11.215,13.385,7.924,9.059,,18.666,6.21,,,18.437,,,5.721,18.733,14.313,17.936,12.85,,,11.422,
2019-09-03,,15.705,,11.797,18.854,,14.915,17.636,,18.664,18.745,18.474,,15.817,18.71,7.335,8.965,,9.934,5.0,,18.474,18.243,11.132,14.267,8.304,9.979,,18.535,5.567,,,18.226,,,5.797,18.551,13.517,17.711,12.61,,,11.72,
2019-09-04,,15.656,,11.925,18.568,,15.088,17.375,,18.23,18.543,18.061,,15.595,18.454,6.4,8.228,,8.565,5.573,,18.116,17.991,11.268,14.763,8.09,9.396,,18.05,6.176,,,17.16,,,6.287,18.127,13.301,17.589,14.491,,,11.39,
2019-09-05,,15.346,,12.962,18.568,,15.325,17.73,,18.507,18.5,18.231,,15.59,18.416,7.617,9.388,,9.273,5.912,,18.351,18.11,11.316,15.027,8.593,8.669,,18.197,5.875,,,17.953,,,5.4,18.219,13.453,17.732,13.262,,,10.712,
2019-09-06,,15.089,,11.012,18.193,,14.66,17.312,,17.953,17.917,17.934,,15.514,17.486,7.193,8.706,,9.13,6.922,,17.766,17.874,11.219,14.846,9.385,7.687,,17.568,4.592,,,17.619,,,4.785,17.942,13.386,17.583,12.952,,,10.154,
2019-09-07,,14.945,,9.444,17.089,,14.268,16.589,,16.942,17.316,16.962,,14.87,16.241,5.289,8.194,,8.199,6.849,,16.527,16.846,9.804,14.327,8.975,7.595,,16.787,4.578,,,16.632,,,5.539,16.992,12.92,17.023,14.084,,,9.759,
2019-09-08,,14.034,,10.393,14.836,,13.332,15.258,,15.825,15.313,15.114,,13.95,13.999,4.079,8.295,,7.765,6.511,,13.976,15.41,9.394,13.58,8.966,7.663,,15.87,5.22,,,14.814,,,6.232,15.245,11.537,15.497,14.076,,,9.487,
2019-09-09,,13.957,,10.314,14.368,,12.841,14.98,,15.743,14.992,14.925,,13.387,13.91,4.097,8.697,,7.247,7.266,,14.574,14.815,9.449,13.649,9.472,8.21,,15.48,4.639,,,14.44,,,5.899,14.882,11.244,15.043,13.855,,,9.382,
2019-09-10,,14.005,,,14.928,,13.0,15.487,,15.867,15.347,15.524,,13.701,15.14,4.763,,,8.411,7.316,,16.087,14.909,9.566,13.187,9.984,7.071,,15.666,5.23,,,15.675,,,4.913,15.419,11.09,15.336,13.826,,,8.46,
2019-09-11,,13.769,,,15.01,,12.909,15.454,,15.616,15.301,15.371,,13.426,15.105,4.852,,,7.96,5.966,,15.593,14.867,9.482,12.725,8.997,7.369,,15.585,6.325,,,15.582,,,5.043,15.348,11.079,15.516,13.72,,,7.797,
2019-09-12,,13.655,,,14.62,,13.192,15.021,,15.51,14.801,15.149,,13.358,14.72,5.144,,,8.367,5.738,,14.753,14.898,9.382,12.903,8.313,8.569,,15.399,7.311,,,15.345,,,5.881,15.155,11.149,14.992,13.689,,,7.837,
2019-09-13,,12.83,,,14.528,,13.106,14.775,,15.421,14.647,15.237,,13.967,14.585,5.628,,,8.271,5.804,,14.832,15.006,9.55,13.046,8.058,8.383,,15.222,6.751,,,15.381,,,6.556,15.247,11.233,14.806,13.629,,,8.203,
2019-09-14,,12.997,,,14.513,,12.844,14.647,,15.244,14.49,14.998,,13.288,14.584,5.486,,,8.045,5.482,,14.895,14.752,8.922,12.734,8.103,8.349,,15.112,6.572,,,14.978,,,6.246,15.001,11.095,14.908,13.435,,,8.394,
2019-09-15,,13.017,,,14.694,,12.972,14.936,,15.319,14.843,15.142,,13.298,15.114,5.641,,,8.767,4.916,,15.409,14.701,9.009,12.595,8.115,8.945,,15.103,6.361,,,15.248,,,4.396,15.162,11.049,15.034,13.104,,,9.154,
2019-09-16,,12.475,,,15.025,,12.775,14.957,,15.099,15.164,15.172,,13.526,15.387,5.774,,,8.507,5.233,,15.64,15.074,9.113,12.149,7.941,8.26,,14.919,4.814,,,15.516,,,4.146,15.225,11.318,15.17,12.342,,,8.516,
2019-09-17,,11.64,,,14.025,,12.396,13.439,,14.227,14.025,14.133,,12.942,13.706,6.323,,,8.294,5.295,,13.626,14.142,8.432,12.23,7.87,9.203,,14.016,5.234,,,14.043,,,4.759,14.141,10.959,14.558,12.696,,,8.23,
2019-09-18,,10.88,,,12.624,,12.528,12.368,,13.398,12.574,13.234,,11.935,11.842,6.665,,,8.893,4.915,,11.999,13.124,8.264,12.504,7.615,8.873,,13.419,6.888,,,13.01,,,5.183,13.294,10.7,13.637,13.362,,,8.232,
2019-09-19,,10.893,,,12.561,,12.664,12.598,,13.488,12.928,13.102,,11.449,12.144,6.809,,,9.339,5.745,,12.622,12.968,8.319,12.844,7.545,8.626,,13.102,6.733,,,13.18,,,5.155,13.138,11.099,13.111,13.5,,,8.507,
2019-09-20,,11.19,,,13.171,,12.047,13.188,,13.85,13.463,13.585,,12.044,13.23,6.752,,,9.406,5.941,,13.635,13.272,9.135,12.966,8.317,7.576,,13.566,6.347,,,14.017,,,3.371,13.542,11.488,13.111,13.627,,,9.38,
2019-09-21,,11.102,,,14.013,,12.119,13.676,,14.009,13.961,13.977,,12.655,14.194,6.906,,,8.141,6.984,,14.465,13.465,9.281,12.752,8.705,7.716,,13.751,4.926,,,14.391,,,3.932,13.999,11.995,13.649,13.618,,,8.563,
2019-09-22,,11.378,,,14.352,,12.532,13.793,,14.225,14.141,14.153,,11.871,14.67,6.982,,,8.648,7.559,,14.718,13.954,8.773,13.112,8.86,7.511,,13.844,4.136,,,14.309,,,3.904,14.135,11.667,13.783,13.479,,,8.836,
2019-09-23,,11.351,,,14.995,,,14.171,,14.745,14.67,14.806,,12.968,15.608,7.529,,,8.671,7.638,,15.438,15.083,9.458,,9.893,6.669,,14.436,4.07,,,14.94,,,2.76,14.76,12.074,14.233,13.125,,,9.184,
2019-09-24,,11.754,,,14.682,,,13.667,,14.174,14.599,14.274,,,14.741,6.729,,,7.299,7.264,,14.543,14.289,,,8.465,6.978,,14.056,4.683,,,13.666,,,3.955,14.272,,14.073,13.592,,,,
2019-09-25,,11.719,,,14.149,,,13.098,,13.903,13.985,13.821,,,14.319,6.525,,,,5.48,,13.674,13.699,,,6.913,8.219,,13.805,,,,12.872,,,5.594,13.886,,13.718,13.435,,,,
2019-09-26,,11.71,,,14.333,,,13.124,,13.754,14.128,13.754,,,14.526,,,,,5.481,,13.865,13.694,,,6.779,,,13.406,,,,13.19,,,5.701,13.815,,13.447,13.337,,,,
2019-09-27,,11.785,,,14.53,,,13.344,,13.632,14.158,13.754,,,14.735,,,,,,,13.939,13.814,,,,,,13.461,,,,13.523,,,,13.83,,13.363,12.295,,,,
2019-09-28,,11.801,,,14.512,,,13.401,,13.627,13.96,13.681,,,14.426,,,,,,,13.817,13.802,,,,,,13.498,,,,13.615,,,,13.737,,13.498,12.57,,,,
